row,col,state,conductance_s
38,47,Ron,1.000000000000e-03
38,48,Ron,1.000000000000e-03
38,49,Roff,1.000000000000e-06
38,50,Ron,1.000000000000e-03
38,51,Roff,1.000000000000e-06
38,52,Ron,1.000000000000e-03
38,53,Ron,1.000000000000e-03
38,54,Roff,1.000000000000e-06
38,55,Ron,1.000000000000e-03
38,56,Roff,1.000000000000e-06
38,57,Roff,1.000000000000e-06
38,58,Ron,1.000000000000e-03
38,59,Roff,1.000000000000e-06
38,60,Roff,1.000000000000e-06
38,61,Ron,1.000000000000e-03
38,62,Roff,1.000000000000e-06
38,63,Ron,1.000000000000e-03
38,64,Roff,1.000000000000e-06
38,65,Roff,1.000000000000e-06
38,66,Roff,1.000000000000e-06
38,67,Roff,1.000000000000e-06
38,68,Roff,1.000000000000e-06
38,69,Roff,1.000000000000e-06
38,70,Ron,1.000000000000e-03
38,71,Ron,1.000000000000e-03
38,72,Roff,1.000000000000e-06
38,73,Roff,1.000000000000e-06
38,74,Roff,1.000000000000e-06
38,75,Ron,1.000000000000e-03
38,76,Roff,1.000000000000e-06
38,77,Ron,1.000000000000e-03
38,78,Ron,1.000000000000e-03
38,79,Roff,1.000000000000e-06
38,80,Ron,1.000000000000e-03
38,81,Ron,1.000000000000e-03
38,82,Roff,1.000000000000e-06
38,83,Roff,1.000000000000e-06
38,84,Roff,1.000000000000e-06
38,85,Ron,1.000000000000e-03
38,86,Ron,1.000000000000e-03
38,87,Roff,1.000000000000e-06
38,88,Ron,1.000000000000e-03
38,89,Roff,1.000000000000e-06
38,90,Ron,1.000000000000e-03
38,91,Roff,1.000000000000e-06
38,92,Roff,1.000000000000e-06
38,93,Ron,1.000000000000e-03
38,94,Ron,1.000000000000e-03
38,95,Roff,1.000000000000e-06
38,96,Roff,1.000000000000e-06
38,97,Roff,1.000000000000e-06
38,98,Ron,1.000000000000e-03
38,99,Roff,1.000000000000e-06
38,100,Roff,1.000000000000e-06
38,101,Roff,1.000000000000e-06
38,102,Ron,1.000000000000e-03
38,103,Ron,1.000000000000e-03
38,104,Ron,1.000000000000e-03
38,105,Ron,1.000000000000e-03
38,106,Ron,1.000000000000e-03
38,107,Roff,1.000000000000e-06
38,108,Ron,1.000000000000e-03
38,109,Roff,1.000000000000e-06
38,110,Ron,1.000000000000e-03
38,111,Ron,1.000000000000e-03
38,112,Ron,1.000000000000e-03
38,113,Roff,1.000000000000e-06
38,114,Roff,1.000000000000e-06
38,115,Roff,1.000000000000e-06
38,116,Roff,1.000000000000e-06
38,117,Roff,1.000000000000e-06
38,118,Ron,1.000000000000e-03
38,119,Roff,1.000000000000e-06
38,120,Ron,1.000000000000e-03
38,121,Ron,1.000000000000e-03
38,122,Ron,1.000000000000e-03
38,123,Roff,1.000000000000e-06
38,124,Roff,1.000000000000e-06
38,125,Roff,1.000000000000e-06
38,126,Ron,1.000000000000e-03
38,127,Ron,1.000000000000e-03
39,0,Roff,1.000000000000e-06
39,1,Roff,1.000000000000e-06
39,2,Roff,1.000000000000e-06
39,3,Roff,1.000000000000e-06
39,4,Roff,1.000000000000e-06
39,5,Ron,1.000000000000e-03
39,6,Roff,1.000000000000e-06
39,7,Ron,1.000000000000e-03
39,8,Ron,1.000000000000e-03
39,9,Roff,1.000000000000e-06
39,10,Ron,1.000000000000e-03
39,11,Roff,1.000000000000e-06
39,12,Ron,1.000000000000e-03
39,13,Roff,1.000000000000e-06
39,14,Roff,1.000000000000e-06
39,15,Ron,1.000000000000e-03
39,16,Roff,1.000000000000e-06
39,17,Roff,1.000000000000e-06
39,18,Ron,1.000000000000e-03
39,19,Ron,1.000000000000e-03
39,20,Ron,1.000000000000e-03
39,21,Ron,1.000000000000e-03
39,22,Roff,1.000000000000e-06
39,23,Ron,1.000000000000e-03
39,24,Ron,1.000000000000e-03
39,25,Roff,1.000000000000e-06
39,26,Ron,1.000000000000e-03
39,27,Roff,1.000000000000e-06
39,28,Ron,1.000000000000e-03
39,29,Ron,1.000000000000e-03
39,30,Ron,1.000000000000e-03
39,31,Ron,1.000000000000e-03
39,32,Ron,1.000000000000e-03
39,33,Roff,1.000000000000e-06
39,34,Ron,1.000000000000e-03
39,35,Roff,1.000000000000e-06
39,36,Ron,1.000000000000e-03
39,37,Ron,1.000000000000e-03
39,38,Roff,1.000000000000e-06
39,39,Ron,1.000000000000e-03
39,40,Ron,1.000000000000e-03
39,41,Roff,1.000000000000e-06
39,42,Roff,1.000000000000e-06
39,43,Ron,1.000000000000e-03
39,44,Ron,1.000000000000e-03
39,45,Ron,1.000000000000e-03
39,46,Ron,1.000000000000e-03
39,47,Roff,1.000000000000e-06
39,48,Roff,1.000000000000e-06
39,49,Ron,1.000000000000e-03
39,50,Roff,1.000000000000e-06
39,51,Ron,1.000000000000e-03
39,52,Roff,1.000000000000e-06
39,53,Roff,1.000000000000e-06
39,54,Roff,1.000000000000e-06
39,55,Ron,1.000000000000e-03
39,56,Roff,1.000000000000e-06
39,57,Ron,1.000000000000e-03
39,58,Ron,1.000000000000e-03
39,59,Roff,1.000000000000e-06
39,60,Ron,1.000000000000e-03
39,61,Roff,1.000000000000e-06
39,62,Ron,1.000000000000e-03
39,63,Ron,1.000000000000e-03
39,64,Roff,1.000000000000e-06
39,65,Ron,1.000000000000e-03
39,66,Ron,1.000000000000e-03
39,67,Roff,1.000000000000e-06
39,68,Ron,1.000000000000e-03
39,69,Ron,1.000000000000e-03
39,70,Roff,1.000000000000e-06
39,71,Roff,1.000000000000e-06
39,72,Ron,1.000000000000e-03
39,73,Ron,1.000000000000e-03
39,74,Ron,1.000000000000e-03
39,75,Ron,1.000000000000e-03
39,76,Ron,1.000000000000e-03
39,77,Ron,1.000000000000e-03
39,78,Ron,1.000000000000e-03
39,79,Ron,1.000000000000e-03
39,80,Ron,1.000000000000e-03
39,81,Ron,1.000000000000e-03
39,82,Roff,1.000000000000e-06
39,83,Ron,1.000000000000e-03
39,84,Ron,1.000000000000e-03
39,85,Ron,1.000000000000e-03
39,86,Roff,1.000000000000e-06
39,87,Ron,1.000000000000e-03
39,88,Roff,1.000000000000e-06
39,89,Ron,1.000000000000e-03
39,90,Roff,1.000000000000e-06
39,91,Roff,1.000000000000e-06
39,92,Roff,1.000000000000e-06
39,93,Ron,1.000000000000e-03
39,94,Ron,1.000000000000e-03
39,95,Ron,1.000000000000e-03
39,96,Roff,1.000000000000e-06
39,97,Ron,1.000000000000e-03
39,98,Roff,1.000000000000e-06
39,99,Roff,1.000000000000e-06
39,100,Roff,1.000000000000e-06
39,101,Roff,1.000000000000e-06
39,102,Ron,1.000000000000e-03
39,103,Ron,1.000000000000e-03
39,104,Ron,1.000000000000e-03
39,105,Roff,1.000000000000e-06
39,106,Ron,1.000000000000e-03
39,107,Roff,1.000000000000e-06
39,108,Ron,1.000000000000e-03
39,109,Ron,1.000000000000e-03
39,110,Roff,1.000000000000e-06
39,111,Roff,1.000000000000e-06
39,112,Roff,1.000000000000e-06
39,113,Ron,1.000000000000e-03
39,114,Roff,1.000000000000e-06
39,115,Ron,1.000000000000e-03
39,116,Ron,1.000000000000e-03
39,117,Ron,1.000000000000e-03
39,118,Roff,1.000000000000e-06
39,119,Ron,1.000000000000e-03
39,120,Roff,1.000000000000e-06
39,121,Roff,1.000000000000e-06
39,122,Ron,1.000000000000e-03
39,123,Ron,1.000000000000e-03
39,124,Ron,1.000000000000e-03
39,125,Ron,1.000000000000e-03
39,126,Ron,1.000000000000e-03
39,127,Roff,1.000000000000e-06
40,0,Roff,1.000000000000e-06
40,1,Ron,1.000000000000e-03
40,2,Ron,1.000000000000e-03
40,3,Ron,1.000000000000e-03
40,4,Ron,1.000000000000e-03
40,5,Ron,1.000000000000e-03
40,6,Ron,1.000000000000e-03
40,7,Ron,1.000000000000e-03
40,8,Ron,1.000000000000e-03
40,9,Roff,1.000000000000e-06
40,10,Ron,1.000000000000e-03
40,11,Roff,1.000000000000e-06
40,12,Ron,1.000000000000e-03
40,13,Roff,1.000000000000e-06
40,14,Ron,1.000000000000e-03
40,15,Roff,1.000000000000e-06
40,16,Roff,1.000000000000e-06
40,17,Ron,1.000000000000e-03
40,18,Roff,1.000000000000e-06
40,19,Roff,1.000000000000e-06
40,20,Ron,1.000000000000e-03
40,21,Roff,1.000000000000e-06
40,22,Roff,1.000000000000e-06
40,23,Roff,1.000000000000e-06
40,24,Ron,1.000000000000e-03
40,25,Roff,1.000000000000e-06
40,26,Ron,1.000000000000e-03
40,27,Ron,1.000000000000e-03
40,28,Ron,1.000000000000e-03
40,29,Roff,1.000000000000e-06
40,30,Ron,1.000000000000e-03
40,31,Ron,1.000000000000e-03
40,32,Roff,1.000000000000e-06
40,33,Roff,1.000000000000e-06
40,34,Roff,1.000000000000e-06
40,35,Roff,1.000000000000e-06
40,36,Ron,1.000000000000e-03
40,37,Ron,1.000000000000e-03
40,38,Roff,1.000000000000e-06
40,39,Ron,1.000000000000e-03
40,40,Roff,1.000000000000e-06
40,41,Ron,1.000000000000e-03
40,42,Roff,1.000000000000e-06
40,43,Ron,1.000000000000e-03
40,44,Roff,1.000000000000e-06
40,45,Roff,1.000000000000e-06
40,46,Roff,1.000000000000e-06
40,47,Roff,1.000000000000e-06
40,48,Roff,1.000000000000e-06
40,49,Roff,1.000000000000e-06
40,50,Roff,1.000000000000e-06
40,51,Ron,1.000000000000e-03
40,52,Roff,1.000000000000e-06
40,53,Ron,1.000000000000e-03
40,54,Roff,1.000000000000e-06
40,55,Ron,1.000000000000e-03
40,56,Roff,1.000000000000e-06
40,57,Roff,1.000000000000e-06
40,58,Roff,1.000000000000e-06
40,59,Roff,1.000000000000e-06
40,60,Ron,1.000000000000e-03
40,61,Ron,1.000000000000e-03
40,62,Roff,1.000000000000e-06
40,63,Roff,1.000000000000e-06
40,64,Roff,1.000000000000e-06
40,65,Ron,1.000000000000e-03
40,66,Roff,1.000000000000e-06
40,67,Ron,1.000000000000e-03
40,68,Roff,1.000000000000e-06
40,69,Roff,1.000000000000e-06
40,70,Ron,1.000000000000e-03
40,71,Roff,1.000000000000e-06
40,72,Ron,1.000000000000e-03
40,73,Roff,1.000000000000e-06
40,74,Roff,1.000000000000e-06
40,75,Ron,1.000000000000e-03
40,76,Ron,1.000000000000e-03
40,77,Ron,1.000000000000e-03
40,78,Roff,1.000000000000e-06
40,79,Ron,1.000000000000e-03
40,80,Ron,1.000000000000e-03
40,81,Ron,1.000000000000e-03
40,82,Ron,1.000000000000e-03
40,83,Ron,1.000000000000e-03
40,84,Roff,1.000000000000e-06
40,85,Roff,1.000000000000e-06
40,86,Roff,1.000000000000e-06
40,87,Roff,1.000000000000e-06
40,88,Ron,1.000000000000e-03
40,89,Ron,1.000000000000e-03
40,90,Ron,1.000000000000e-03
40,91,Ron,1.000000000000e-03
40,92,Roff,1.000000000000e-06
40,93,Roff,1.000000000000e-06
40,94,Roff,1.000000000000e-06
40,95,Ron,1.000000000000e-03
40,96,Ron,1.000000000000e-03
40,97,Roff,1.000000000000e-06
40,98,Ron,1.000000000000e-03
40,99,Roff,1.000000000000e-06
40,100,Ron,1.000000000000e-03
40,101,Roff,1.000000000000e-06
40,102,Ron,1.000000000000e-03
40,103,Ron,1.000000000000e-03
40,104,Ron,1.000000000000e-03
40,105,Ron,1.000000000000e-03
40,106,Ron,1.000000000000e-03
40,107,Roff,1.000000000000e-06
40,108,Ron,1.000000000000e-03
40,109,Ron,1.000000000000e-03
40,110,Ron,1.000000000000e-03
40,111,Roff,1.000000000000e-06
40,112,Ron,1.000000000000e-03
40,113,Ron,1.000000000000e-03
40,114,Roff,1.000000000000e-06
40,115,Ron,1.000000000000e-03
40,116,Ron,1.000000000000e-03
40,117,Roff,1.000000000000e-06
40,118,Ron,1.000000000000e-03
40,119,Ron,1.000000000000e-03
40,120,Ron,1.000000000000e-03
40,121,Roff,1.000000000000e-06
40,122,Roff,1.000000000000e-06
40,123,Ron,1.000000000000e-03
40,124,Ron,1.000000000000e-03
40,125,Roff,1.000000000000e-06
40,126,Roff,1.000000000000e-06
40,127,Roff,1.000000000000e-06
41,0,Roff,1.000000000000e-06
41,1,Ron,1.000000000000e-03
41,2,Roff,1.000000000000e-06
41,3,Roff,1.000000000000e-06
41,4,Ron,1.000000000000e-03
41,5,Ron,1.000000000000e-03
41,6,Roff,1.000000000000e-06
41,7,Roff,1.000000000000e-06
41,8,Ron,1.000000000000e-03
41,9,Roff,1.000000000000e-06
41,10,Ron,1.000000000000e-03
41,11,Roff,1.000000000000e-06
41,12,Ron,1.000000000000e-03
41,13,Roff,1.000000000000e-06
41,14,Ron,1.000000000000e-03
41,15,Roff,1.000000000000e-06
41,16,Roff,1.000000000000e-06
41,17,Roff,1.000000000000e-06
41,18,Ron,1.000000000000e-03
41,19,Roff,1.000000000000e-06
41,20,Ron,1.000000000000e-03
41,21,Ron,1.000000000000e-03
41,22,Ron,1.000000000000e-03
41,23,Roff,1.000000000000e-06
41,24,Ron,1.000000000000e-03
41,25,Roff,1.000000000000e-06
41,26,Roff,1.000000000000e-06
41,27,Roff,1.000000000000e-06
41,28,Roff,1.000000000000e-06
41,29,Roff,1.000000000000e-06
41,30,Ron,1.000000000000e-03
41,31,Roff,1.000000000000e-06
41,32,Ron,1.000000000000e-03
41,33,Roff,1.000000000000e-06
41,34,Roff,1.000000000000e-06
41,35,Roff,1.000000000000e-06
41,36,Ron,1.000000000000e-03
41,37,Roff,1.000000000000e-06
41,38,Ron,1.000000000000e-03
41,39,Roff,1.000000000000e-06
41,40,Roff,1.000000000000e-06
41,41,Ron,1.000000000000e-03
41,42,Ron,1.000000000000e-03
41,43,Roff,1.000000000000e-06
41,44,Ron,1.000000000000e-03
41,45,Ron,1.000000000000e-03
41,46,Ron,1.000000000000e-03
41,47,Roff,1.000000000000e-06
41,48,Roff,1.000000000000e-06
41,49,Ron,1.000000000000e-03
41,50,Ron,1.000000000000e-03
41,51,Ron,1.000000000000e-03
41,52,Ron,1.000000000000e-03
41,53,Ron,1.000000000000e-03
41,54,Roff,1.000000000000e-06
41,55,Roff,1.000000000000e-06
41,56,Ron,1.000000000000e-03
41,57,Roff,1.000000000000e-06
41,58,Ron,1.000000000000e-03
41,59,Ron,1.000000000000e-03
41,60,Roff,1.000000000000e-06
41,61,Ron,1.000000000000e-03
41,62,Roff,1.000000000000e-06
41,63,Roff,1.000000000000e-06
41,64,Ron,1.000000000000e-03
41,65,Roff,1.000000000000e-06
41,66,Roff,1.000000000000e-06
41,67,Roff,1.000000000000e-06
41,68,Ron,1.000000000000e-03
41,69,Ron,1.000000000000e-03
41,70,Ron,1.000000000000e-03
41,71,Roff,1.000000000000e-06
41,72,Roff,1.000000000000e-06
41,73,Ron,1.000000000000e-03
41,74,Roff,1.000000000000e-06
41,75,Roff,1.000000000000e-06
41,76,Roff,1.000000000000e-06
41,77,Ron,1.000000000000e-03
41,78,Roff,1.000000000000e-06
41,79,Ron,1.000000000000e-03
41,80,Roff,1.000000000000e-06
41,81,Ron,1.000000000000e-03
41,82,Ron,1.000000000000e-03
41,83,Ron,1.000000000000e-03
41,84,Ron,1.000000000000e-03
41,85,Ron,1.000000000000e-03
41,86,Roff,1.000000000000e-06
41,87,Ron,1.000000000000e-03
41,88,Roff,1.000000000000e-06
41,89,Roff,1.000000000000e-06
41,90,Roff,1.000000000000e-06
41,91,Roff,1.000000000000e-06
41,92,Ron,1.000000000000e-03
41,93,Roff,1.000000000000e-06
41,94,Ron,1.000000000000e-03
41,95,Ron,1.000000000000e-03
41,96,Ron,1.000000000000e-03
41,97,Roff,1.000000000000e-06
41,98,Ron,1.000000000000e-03
41,99,Ron,1.000000000000e-03
41,100,Ron,1.000000000000e-03
41,101,Ron,1.000000000000e-03
41,102,Roff,1.000000000000e-06
41,103,Ron,1.000000000000e-03
41,104,Ron,1.000000000000e-03
41,105,Roff,1.000000000000e-06
41,106,Ron,1.000000000000e-03
41,107,Ron,1.000000000000e-03
41,108,Roff,1.000000000000e-06
41,109,Roff,1.000000000000e-06
41,110,Ron,1.000000000000e-03
41,111,Roff,1.000000000000e-06
41,112,Roff,1.000000000000e-06
41,113,Roff,1.000000000000e-06
41,114,Ron,1.000000000000e-03
41,115,Roff,1.000000000000e-06
41,116,Roff,1.000000000000e-06
41,117,Roff,1.000000000000e-06
41,118,Roff,1.000000000000e-06
41,119,Ron,1.000000000000e-03
41,120,Ron,1.000000000000e-03
41,121,Roff,1.000000000000e-06
41,122,Ron,1.000000000000e-03
41,123,Roff,1.000000000000e-06
41,124,Roff,1.000000000000e-06
41,125,Ron,1.000000000000e-03
41,126,Roff,1.000000000000e-06
41,127,Ron,1.000000000000e-03
42,0,Roff,1.000000000000e-06
42,1,Ron,1.000000000000e-03
42,2,Roff,1.000000000000e-06
42,3,Ron,1.000000000000e-03
42,4,Ron,1.000000000000e-03
42,5,Ron,1.000000000000e-03
42,6,Ron,1.000000000000e-03
42,7,Roff,1.000000000000e-06
42,8,Roff,1.000000000000e-06
42,9,Roff,1.000000000000e-06
42,10,Ron,1.000000000000e-03
42,11,Roff,1.000000000000e-06
42,12,Ron,1.000000000000e-03
42,13,Ron,1.000000000000e-03
42,14,Ron,1.000000000000e-03
42,15,Ron,1.000000000000e-03
42,16,Roff,1.000000000000e-06
42,17,Roff,1.000000000000e-06
42,18,Roff,1.000000000000e-06
42,19,Ron,1.000000000000e-03
42,20,Roff,1.000000000000e-06
42,21,Roff,1.000000000000e-06
42,22,Roff,1.000000000000e-06
42,23,Ron,1.000000000000e-03
42,24,Ron,1.000000000000e-03
42,25,Roff,1.000000000000e-06
42,26,Roff,1.000000000000e-06
42,27,Ron,1.000000000000e-03
42,28,Roff,1.000000000000e-06
42,29,Roff,1.000000000000e-06
42,30,Ron,1.000000000000e-03
42,31,Roff,1.000000000000e-06
42,32,Ron,1.000000000000e-03
42,33,Ron,1.000000000000e-03
42,34,Roff,1.000000000000e-06
42,35,Ron,1.000000000000e-03
42,36,Roff,1.000000000000e-06
42,37,Roff,1.000000000000e-06
42,38,Roff,1.000000000000e-06
42,39,Ron,1.000000000000e-03
42,40,Ron,1.000000000000e-03
42,41,Roff,1.000000000000e-06
42,42,Roff,1.000000000000e-06
42,43,Ron,1.000000000000e-03
42,44,Roff,1.000000000000e-06
42,45,Ron,1.000000000000e-03
42,46,Roff,1.000000000000e-06
42,47,Ron,1.000000000000e-03
42,48,Ron,1.000000000000e-03
42,49,Roff,1.000000000000e-06
42,50,Ron,1.000000000000e-03
42,51,Ron,1.000000000000e-03
42,52,Ron,1.000000000000e-03
42,53,Roff,1.000000000000e-06
42,54,Ron,1.000000000000e-03
42,55,Roff,1.000000000000e-06
42,56,Roff,1.000000000000e-06
42,57,Ron,1.000000000000e-03
42,58,Roff,1.000000000000e-06
42,59,Ron,1.000000000000e-03
42,60,Roff,1.000000000000e-06
42,61,Roff,1.000000000000e-06
42,62,Ron,1.000000000000e-03
42,63,Ron,1.000000000000e-03
42,64,Roff,1.000000000000e-06
42,65,Ron,1.000000000000e-03
42,66,Ron,1.000000000000e-03
42,67,Ron,1.000000000000e-03
42,68,Ron,1.000000000000e-03
42,69,Ron,1.000000000000e-03
42,70,Roff,1.000000000000e-06
42,71,Roff,1.000000000000e-06
42,72,Roff,1.000000000000e-06
42,73,Ron,1.000000000000e-03
42,74,Ron,1.000000000000e-03
42,75,Ron,1.000000000000e-03
42,76,Ron,1.000000000000e-03
42,77,Ron,1.000000000000e-03
42,78,Ron,1.000000000000e-03
42,79,Ron,1.000000000000e-03
42,80,Roff,1.000000000000e-06
42,81,Roff,1.000000000000e-06
42,82,Ron,1.000000000000e-03
42,83,Roff,1.000000000000e-06
42,84,Roff,1.000000000000e-06
42,85,Roff,1.000000000000e-06
42,86,Ron,1.000000000000e-03
42,87,Ron,1.000000000000e-03
42,88,Ron,1.000000000000e-03
42,89,Roff,1.000000000000e-06
42,90,Roff,1.000000000000e-06
42,91,Ron,1.000000000000e-03
42,92,Ron,1.000000000000e-03
42,93,Ron,1.000000000000e-03
42,94,Ron,1.000000000000e-03
42,95,Roff,1.000000000000e-06
42,96,Ron,1.000000000000e-03
42,97,Roff,1.000000000000e-06
42,98,Ron,1.000000000000e-03
42,99,Ron,1.000000000000e-03
42,100,Roff,1.000000000000e-06
42,101,Ron,1.000000000000e-03
42,102,Ron,1.000000000000e-03
42,103,Ron,1.000000000000e-03
42,104,Ron,1.000000000000e-03
42,105,Roff,1.000000000000e-06
42,106,Roff,1.000000000000e-06
42,107,Roff,1.000000000000e-06
42,108,Roff,1.000000000000e-06
42,109,Roff,1.000000000000e-06
42,110,Roff,1.000000000000e-06
42,111,Ron,1.000000000000e-03
42,112,Roff,1.000000000000e-06
42,113,Roff,1.000000000000e-06
42,114,Roff,1.000000000000e-06
42,115,Roff,1.000000000000e-06
42,116,Roff,1.000000000000e-06
42,117,Roff,1.000000000000e-06
42,118,Roff,1.000000000000e-06
42,119,Roff,1.000000000000e-06
42,120,Roff,1.000000000000e-06
42,121,Ron,1.000000000000e-03
42,122,Roff,1.000000000000e-06
42,123,Roff,1.000000000000e-06
42,124,Ron,1.000000000000e-03
42,125,Ron,1.000000000000e-03
42,126,Roff,1.000000000000e-06
42,127,Ron,1.000000000000e-03
43,0,Ron,1.000000000000e-03
43,1,Roff,1.000000000000e-06
43,2,Ron,1.000000000000e-03
43,3,Ron,1.000000000000e-03
43,4,Ron,1.000000000000e-03
43,5,Roff,1.000000000000e-06
43,6,Ron,1.000000000000e-03
43,7,Roff,1.000000000000e-06
43,8,Roff,1.000000000000e-06
43,9,Ron,1.000000000000e-03
43,10,Roff,1.000000000000e-06
43,11,Ron,1.000000000000e-03
43,12,Ron,1.000000000000e-03
43,13,Roff,1.000000000000e-06
43,14,Roff,1.000000000000e-06
43,15,Roff,1.000000000000e-06
43,16,Roff,1.000000000000e-06
43,17,Roff,1.000000000000e-06
43,18,Roff,1.000000000000e-06
43,19,Ron,1.000000000000e-03
43,20,Ron,1.000000000000e-03
43,21,Ron,1.000000000000e-03
43,22,Roff,1.000000000000e-06
43,23,Ron,1.000000000000e-03
43,24,Roff,1.000000000000e-06
43,25,Roff,1.000000000000e-06
43,26,Roff,1.000000000000e-06
43,27,Ron,1.000000000000e-03
43,28,Roff,1.000000000000e-06
43,29,Ron,1.000000000000e-03
43,30,Roff,1.000000000000e-06
43,31,Roff,1.000000000000e-06
43,32,Roff,1.000000000000e-06
43,33,Roff,1.000000000000e-06
43,34,Roff,1.000000000000e-06
43,35,Roff,1.000000000000e-06
43,36,Roff,1.000000000000e-06
43,37,Roff,1.000000000000e-06
43,38,Ron,1.000000000000e-03
43,39,Roff,1.000000000000e-06
43,40,Ron,1.000000000000e-03
43,41,Ron,1.000000000000e-03
43,42,Ron,1.000000000000e-03
43,43,Roff,1.000000000000e-06
43,44,Roff,1.000000000000e-06
43,45,Ron,1.000000000000e-03
43,46,Roff,1.000000000000e-06
43,47,Roff,1.000000000000e-06
43,48,Roff,1.000000000000e-06
43,49,Roff,1.000000000000e-06
43,50,Ron,1.000000000000e-03
43,51,Ron,1.000000000000e-03
43,52,Roff,1.000000000000e-06
43,53,Roff,1.000000000000e-06
43,54,Ron,1.000000000000e-03
43,55,Ron,1.000000000000e-03
43,56,Roff,1.000000000000e-06
43,57,Roff,1.000000000000e-06
43,58,Roff,1.000000000000e-06
43,59,Ron,1.000000000000e-03
43,60,Ron,1.000000000000e-03
43,61,Ron,1.000000000000e-03
43,62,Roff,1.000000000000e-06
43,63,Ron,1.000000000000e-03
43,64,Roff,1.000000000000e-06
43,65,Ron,1.000000000000e-03
43,66,Roff,1.000000000000e-06
43,67,Ron,1.000000000000e-03
43,68,Roff,1.000000000000e-06
43,69,Ron,1.000000000000e-03
43,70,Roff,1.000000000000e-06
43,71,Roff,1.000000000000e-06
43,72,Roff,1.000000000000e-06
43,73,Roff,1.000000000000e-06
43,74,Roff,1.000000000000e-06
43,75,Roff,1.000000000000e-06
43,76,Ron,1.000000000000e-03
43,77,Roff,1.000000000000e-06
43,78,Ron,1.000000000000e-03
43,79,Ron,1.000000000000e-03
43,80,Ron,1.000000000000e-03
43,81,Ron,1.000000000000e-03
43,82,Ron,1.000000000000e-03
43,83,Ron,1.000000000000e-03
43,84,Roff,1.000000000000e-06
43,85,Roff,1.000000000000e-06
43,86,Ron,1.000000000000e-03
43,87,Ron,1.000000000000e-03
43,88,Roff,1.000000000000e-06
43,89,Roff,1.000000000000e-06
43,90,Roff,1.000000000000e-06
43,91,Ron,1.000000000000e-03
43,92,Ron,1.000000000000e-03
43,93,Roff,1.000000000000e-06
43,94,Roff,1.000000000000e-06
43,95,Ron,1.000000000000e-03
43,96,Ron,1.000000000000e-03
43,97,Ron,1.000000000000e-03
43,98,Ron,1.000000000000e-03
43,99,Ron,1.000000000000e-03
43,100,Ron,1.000000000000e-03
43,101,Ron,1.000000000000e-03
43,102,Ron,1.000000000000e-03
43,103,Roff,1.000000000000e-06
43,104,Ron,1.000000000000e-03
43,105,Roff,1.000000000000e-06
43,106,Roff,1.000000000000e-06
43,107,Ron,1.000000000000e-03
43,108,Ron,1.000000000000e-03
43,109,Roff,1.000000000000e-06
43,110,Roff,1.000000000000e-06
43,111,Roff,1.000000000000e-06
43,112,Ron,1.000000000000e-03
43,113,Roff,1.000000000000e-06
43,114,Ron,1.000000000000e-03
43,115,Ron,1.000000000000e-03
43,116,Roff,1.000000000000e-06
43,117,Ron,1.000000000000e-03
43,118,Ron,1.000000000000e-03
43,119,Roff,1.000000000000e-06
43,120,Roff,1.000000000000e-06
43,121,Ron,1.000000000000e-03
43,122,Ron,1.000000000000e-03
43,123,Roff,1.000000000000e-06
43,124,Ron,1.000000000000e-03
43,125,Ron,1.000000000000e-03
43,126,Roff,1.000000000000e-06
43,127,Roff,1.000000000000e-06
44,0,Roff,1.000000000000e-06
44,1,Roff,1.000000000000e-06
44,2,Roff,1.000000000000e-06
44,3,Roff,1.000000000000e-06
44,4,Roff,1.000000000000e-06
44,5,Roff,1.000000000000e-06
44,6,Ron,1.000000000000e-03
44,7,Roff,1.000000000000e-06
44,8,Ron,1.000000000000e-03
44,9,Roff,1.000000000000e-06
44,10,Ron,1.000000000000e-03
44,11,Roff,1.000000000000e-06
44,12,Ron,1.000000000000e-03
44,13,Ron,1.000000000000e-03
44,14,Ron,1.000000000000e-03
44,15,Ron,1.000000000000e-03
44,16,Ron,1.000000000000e-03
44,17,Ron,1.000000000000e-03
44,18,Roff,1.000000000000e-06
44,19,Ron,1.000000000000e-03
44,20,Ron,1.000000000000e-03
44,21,Ron,1.000000000000e-03
44,22,Ron,1.000000000000e-03
44,23,Ron,1.000000000000e-03
44,24,Ron,1.000000000000e-03
44,25,Roff,1.000000000000e-06
44,26,Roff,1.000000000000e-06
44,27,Ron,1.000000000000e-03
44,28,Ron,1.000000000000e-03
44,29,Ron,1.000000000000e-03
44,30,Ron,1.000000000000e-03
44,31,Roff,1.000000000000e-06
44,32,Ron,1.000000000000e-03
44,33,Ron,1.000000000000e-03
44,34,Ron,1.000000000000e-03
44,35,Ron,1.000000000000e-03
44,36,Roff,1.000000000000e-06
44,37,Ron,1.000000000000e-03
44,38,Roff,1.000000000000e-06
44,39,Roff,1.000000000000e-06
44,40,Roff,1.000000000000e-06
44,41,Roff,1.000000000000e-06
44,42,Ron,1.000000000000e-03
44,43,Ron,1.000000000000e-03
44,44,Roff,1.000000000000e-06
44,45,Roff,1.000000000000e-06
44,46,Roff,1.000000000000e-06
44,47,Roff,1.000000000000e-06
44,48,Ron,1.000000000000e-03
44,49,Roff,1.000000000000e-06
44,50,Roff,1.000000000000e-06
44,51,Ron,1.000000000000e-03
44,52,Roff,1.000000000000e-06
44,53,Ron,1.000000000000e-03
44,54,Ron,1.000000000000e-03
44,55,Roff,1.000000000000e-06
